goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
0,Charlotte,NC,35.2199736,-80.8567618,4,27,3,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.1713078,-115.1402675,4,232,1773,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Pittsburgh,PA,40.4391961,-79.989729,3,3,7,TRUE,none,,casual,3,FALSE,,,FALSE,,
1,Montreal,QC,45.4979637,-73.5581009,4,75,58,TRUE,full_bar,average,dressy,3,FALSE,FALSE,,TRUE,FALSE,
0,North Las Vegas,NV,36.2753014,-115.119142,3.5,3,140,TRUE,none,,,2,,,,FALSE,,
1,Scottsdale,AZ,33.620547,-111.898142,4,162,832,TRUE,full_bar,average,casual,2,TRUE,TRUE,outdoor,TRUE,FALSE,
0,Pittsburgh,PA,40.4371691,-79.9981261,4.5,7,20,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.1156714,-115.3010613,3.5,196,710,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Gilbert,AZ,33.380175,-111.724384,3.5,62,138,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Charlotte,NC,35.1521828,-80.9505557,2.5,9,14,TRUE,none,quiet,casual,1,,,,,TRUE,
1,Casa Grande,AZ,32.880969,-111.680708,3,26,139,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Las Vegas,NV,36.0849929,-115.1511348,2,5,5,TRUE,none,average,,2,FALSE,,,FALSE,,
1,Las Vegas,NV,36.159596,-115.21211,2.5,5,19,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.31898,-111.97993,3.5,72,324,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Madison,WI,43.075134,-89.394564,4,52,74,TRUE,none,,casual,1,FALSE,TRUE,,TRUE,,
1,Phoenix,AZ,33.487276,-112.030849,3.5,28,19,FALSE,beer_and_wine,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Edinburgh,EDH,55.9365693,-3.2084101,4,21,71,TRUE,none,quiet,casual,1,FALSE,,,FALSE,FALSE,
0,Indian Trail,NC,35.0689849,-80.6786911,3,8,5,TRUE,none,quiet,casual,1,FALSE,,,FALSE,FALSE,
0,Las Vegas,NV,36.195148,-115.030222,4,4,44,TRUE,none,,casual,1,FALSE,,,,FALSE,
1,Las Vegas,NV,36.11226905,-115.1763005,3,554,1081,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,FALSE
1,Phoenix,AZ,33.452835,-111.99018,2.5,6,12,TRUE,none,quiet,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Charlotte,NC,35.17868908,-80.87646859,3.5,48,123,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.1684442,-115.1390624,3,42,73,FALSE,beer_and_wine,very_loud,casual,2,FALSE,FALSE,,FALSE,,TRUE
1,Las Vegas,NV,36.0718741,-115.2435575,4,23,77,TRUE,beer_and_wine,quiet,casual,2,TRUE,FALSE,,FALSE,TRUE,TRUE
0,Las Vegas,NV,36.1588927,-115.3172783,2,13,26,TRUE,none,loud,casual,1,TRUE,FALSE,,TRUE,FALSE,
0,Tempe,AZ,33.4152426,-111.9196665,4.5,6,14,TRUE,none,,,1,,,,,,
1,Scottsdale,AZ,33.6717895,-111.9060007,3.5,33,50,FALSE,none,average,casual,2,TRUE,TRUE,,TRUE,,
1,Las Vegas,NV,36.1148713,-115.2066735,3.5,10,90,TRUE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Mesa,AZ,33.4503792,-111.8030161,3.5,12,558,TRUE,none,,,2,,,,,,
0,Pittsburgh,PA,40.3811007,-80.0443322,4,14,64,TRUE,none,,,2,,,,TRUE,,
0,Las Vegas,NV,36.188647,-115.2250839,4,4,27,FALSE,none,,,1,,,,,,
1,Las Vegas,NV,36.1586893,-115.0997112,4.5,6,32,TRUE,beer_and_wine,,,1,,,,FALSE,,
0,Montreal,QC,45.5050126,-73.5734677,2,8,25,TRUE,none,,,1,,,,,,
1,Laval,QC,45.5404666,-73.7493112,4,19,30,TRUE,none,loud,casual,2,TRUE,FALSE,,FALSE,,
1,Phoenix,AZ,33.480845,-112.011292,4.5,17,33,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.1439448,-115.1425224,4,17,42,TRUE,full_bar,average,,1,,FALSE,yes,FALSE,,
0,Phoenix,AZ,33.538385,-112.0977647,3,14,348,TRUE,none,,,2,,,,,,
1,Montral,QC,45.47786133,-73.58428368,3.5,13,16,TRUE,full_bar,very_loud,casual,3,FALSE,TRUE,,,FALSE,
1,Phoenix,AZ,33.4816345,-112.0474654,3.5,6,59,TRUE,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Las Vegas,NV,36.1992487,-115.2424229,3.5,14,18,FALSE,none,,casual,1,TRUE,TRUE,,FALSE,,
1,Las Vegas,NV,36.020555,-115.089966,4.5,44,256,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
0,Kitchener,ON,43.4215508,-80.4418564,3.5,3,3,TRUE,none,,,,,,,,,
1,Edinburgh,EDH,55.9522008,-3.2060244,4,43,45,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,FALSE
1,Phoenix,AZ,33.71135127,-112.1112859,3,9,20,TRUE,beer_and_wine,average,casual,2,FALSE,,,TRUE,,
0,Mesa,AZ,33.381666,-111.737235,3,10,62,TRUE,none,,,1,,,,,,
0,Cave Creek,AZ,33.832384,-111.934503,4,20,26,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,,
0,Waterloo,ON,43.4723904,-80.5353761,3,6,4,TRUE,none,,,,,,,,,
1,Charlotte,NC,35.187442,-80.881973,4,6,46,TRUE,none,,casual,2,FALSE,,,TRUE,,
1,Gilbert,AZ,33.3781498,-111.7480902,4,24,31,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,FALSE,
0,Las Vegas,NV,36.22264235,-115.1750142,3.5,7,18,FALSE,none,loud,casual,,FALSE,FALSE,,FALSE,,
0,Edinburgh,EDH,55.9514537,-3.1881652,2.5,4,12,TRUE,none,,,1,,,,FALSE,,
1,Fountain Hills,AZ,33.6055589,-111.7164366,4.5,8,17,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,,
1,Las Vegas,NV,36.1607777,-115.2914104,3.5,29,69,FALSE,full_bar,average,casual,2,FALSE,,,TRUE,,
0,Madison,WI,43.05898,-89.502006,3,15,193,TRUE,none,,,2,,,,TRUE,,
1,Fort Mill,SC,35.09830557,-80.93517087,3.5,16,74,FALSE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,40.442035,-80.002556,4,124,196,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,
1,Henderson,NV,36.0575974,-115.0468157,3.5,110,476,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Charlotte,NC,35.133821,-80.940738,4,8,15,TRUE,none,average,casual,2,FALSE,,,FALSE,TRUE,
1,Tempe,AZ,33.4252092,-111.9398439,3,48,142,FALSE,full_bar,very_loud,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,
0,Verona,WI,43.0018821,-89.532237,4,3,4,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.13766706,-115.1646591,2,188,177,TRUE,none,average,casual,2,FALSE,FALSE,no,FALSE,FALSE,TRUE
0,San Tan Valley,AZ,33.2855105,-111.5634575,4,5,44,TRUE,none,,,1,,,,,,
0,Montreal,QC,45.499882,-73.572872,4,28,87,TRUE,none,,,2,,,,FALSE,,
0,Las Vegas,NV,36.158468,-115.3135,2.5,5,125,TRUE,none,,,2,,,,,,
0,Montreal,QC,45.52103955,-73.57677688,3.5,6,9,TRUE,none,,,,,,,,,
1,Kitchener,ON,43.4152616,-80.5134885,3.5,4,16,TRUE,full_bar,loud,casual,2,TRUE,TRUE,,TRUE,,
1,Phoenix,AZ,33.4367973,-112.0491246,4,54,101,TRUE,none,average,casual,1,FALSE,,,TRUE,FALSE,
0,Mont-Royal,QC,45.5138808,-73.6474775,4.5,4,3,TRUE,none,,,,,,,,,
1,Coolidge,AZ,32.9873654,-111.5240382,4,10,7,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.173234,-115.2442755,4.5,36,85,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Apache Junction,AZ,33.4145824,-111.5985236,2.5,16,41,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,,
1,Las Vegas,NV,36.1175745,-115.1727241,3.5,124,276,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,,
1,Edinburgh,EDH,55.9529793,-3.1995964,3,65,57,TRUE,full_bar,loud,casual,1,FALSE,TRUE,no,TRUE,,
1,Charlotte,NC,35.22753562,-80.8380491,4,7,11,TRUE,beer_and_wine,loud,,1,,TRUE,no,TRUE,,
1,Charlotte,NC,35.341504,-80.769551,3,6,41,TRUE,none,,,1,FALSE,,,,,
1,Charlotte,NC,35.187442,-80.881973,4,43,186,TRUE,beer_and_wine,average,casual,2,FALSE,,,TRUE,TRUE,
0,Las Vegas,NV,36.1740153,-115.1172016,4.5,3,12,TRUE,none,,,3,,,,,,
1,Phoenix,AZ,33.5016589,-112.04725,4,153,600,FALSE,none,average,casual,1,FALSE,,,FALSE,FALSE,
1,Chandler,AZ,33.3021356,-111.8410678,3,99,232,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Montreal,QC,45.5203256,-73.5951071,3.5,23,42,TRUE,full_bar,,casual,2,FALSE,TRUE,,TRUE,,
1,Madison,WI,43.0749188,-89.5298466,4.5,46,67,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.108898,-115.151261,4,115,514,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1457682,-115.1366586,2.5,20,57,FALSE,beer_and_wine,average,casual,2,TRUE,FALSE,,FALSE,,
0,Edinburgh,EDH,55.976503,-3.1710261,4.5,7,21,TRUE,none,,,,FALSE,,,FALSE,,
1,Edinburgh,EDH,55.946805,-3.1856355,4,11,4,TRUE,full_bar,quiet,casual,1,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.0692189,-115.298426,3,10,121,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Scottsdale,AZ,33.51048227,-111.9115363,3.5,6,66,TRUE,none,average,,,FALSE,,,TRUE,,
1,Las Vegas,NV,36.1044875,-115.1767584,2.5,289,316,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
0,Charlotte,NC,35.1825962,-80.6548882,4.5,56,39,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.0922493,-115.208489,2.5,16,46,TRUE,none,quiet,formal,2,TRUE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.1586703,-115.2048129,3.5,6,17,TRUE,none,,casual,2,FALSE,,,,,
1,Phoenix,AZ,33.5674232,-112.1498697,2.5,7,22,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,36.117891,-115.136879,3,52,320,TRUE,beer_and_wine,average,casual,1,FALSE,,,FALSE,TRUE,
0,Las Vegas,NV,36.1712675,-115.2049261,4.5,109,728,TRUE,none,,,1,,TRUE,,,,
1,Scottsdale,AZ,33.6377527,-111.9262663,3.5,82,82,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.0900715,-115.2439023,4.5,27,107,TRUE,none,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Charlotte,NC,35.088675,-80.865605,3,13,82,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.6471082,-111.8928436,3.5,11,46,FALSE,beer_and_wine,loud,casual,1,,,,FALSE,,
1,Charlotte,NC,35.089721,-80.858407,4,37,77,FALSE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,North Las Vegas,NV,36.240966,-115.08093,2.5,27,57,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Mesa,AZ,33.46865158,-111.6833092,3.5,16,33,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,33.6832965,-112.1082641,3,9,165,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1074947,-115.1560042,2.5,7,9,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Phoenix,AZ,33.6836515,-112.0989577,3,31,116,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,,
1,Mesa,AZ,33.3789115,-111.8763805,2,7,19,TRUE,none,quiet,casual,2,FALSE,FALSE,,FALSE,,
1,Montral,QC,45.4968415,-73.5761037,4,10,28,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,FALSE,,
0,Kitchener,ON,43.416715,-80.5133222,3.5,3,12,TRUE,none,,,3,,,,,,
1,Las Vegas,NV,36.2037503,-115.242497,3,12,31,TRUE,full_bar,quiet,,2,,,yes,FALSE,,
1,Pittsburgh,PA,40.45217228,-79.98905182,4.5,7,11,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.4956034,-112.0999297,4,80,156,TRUE,full_bar,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Madison,WI,43.060838,-89.4966755,4.5,58,81,TRUE,none,quiet,casual,2,TRUE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.4230603,-112.2244802,3,10,140,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Champaign,IL,40.09775,-88.248762,3.5,35,29,TRUE,none,loud,casual,1,TRUE,FALSE,,FALSE,TRUE,TRUE
1,Phoenix,AZ,33.5708369,-112.0655987,4.5,395,860,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Verdun,QC,45.4561929,-73.5719594,3.5,3,10,TRUE,full_bar,average,casual,2,TRUE,TRUE,,TRUE,FALSE,
1,Montral,QC,45.50508745,-73.57204841,3,10,6,FALSE,none,quiet,casual,2,,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.1152681,-115.298302,3.5,153,1558,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Phoenix,AZ,33.487627,-112.048024,3,3,114,TRUE,none,,,1,,,,,,
1,Scottsdale,AZ,33.4915342,-111.9256216,4.5,618,2865,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Las Vegas,NV,36.10444824,-115.1367707,4,80,389,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.1268545,-115.2414251,1.5,7,5,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,yes,FALSE,,
1,Las Vegas,NV,36.0355978,-115.1718069,4,9,21,TRUE,none,quiet,casual,,TRUE,TRUE,,FALSE,TRUE,
0,Glendale,AZ,33.5345251,-112.2606246,3.5,13,78,TRUE,none,,,2,FALSE,,,,,
1,Glendale,AZ,33.553472,-112.169221,3,6,4,TRUE,none,average,,2,TRUE,FALSE,,FALSE,TRUE,
1,Tempe,AZ,33.383123,-111.964485,2.5,147,346,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Stoughton,WI,42.979387,-89.2437829,4,13,9,TRUE,full_bar,average,casual,2,,,,TRUE,,
0,Las Vegas,NV,36.1418626,-115.1823137,3,20,26,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.1161392,-115.1378443,3,30,92,TRUE,none,quiet,casual,2,FALSE,TRUE,,FALSE,TRUE,
0,Gilbert,AZ,33.3796235,-111.7559876,4.5,8,41,TRUE,none,,,2,,,,,,
1,Chandler,AZ,33.31843538,-111.9690318,3,52,204,FALSE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Gilbert,AZ,33.303923,-111.743193,3.5,35,166,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,
0,Mesa,AZ,33.3853894,-111.6886243,4,30,190,TRUE,none,,,1,,,,FALSE,,
1,Las Vegas,NV,36.073079,-115.20848,3.5,283,696,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
1,Las Vegas,NV,36.0983753,-115.0299426,3,9,71,TRUE,full_bar,very_loud,,2,,FALSE,yes,TRUE,,
1,Phoenix,AZ,33.6400245,-111.9780516,3.5,40,107,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Henderson,NV,36.06157969,-115.0393525,3,55,365,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Tempe,AZ,33.3778361,-111.9646214,3,17,76,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Henderson,NV,36.0144309,-115.1182167,3,179,804,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Concord,NC,35.370628,-80.715955,3.5,17,219,TRUE,none,loud,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Chandler,AZ,33.3024257,-111.8422554,3.5,154,370,TRUE,full_bar,average,casual,3,FALSE,FALSE,,TRUE,FALSE,
1,Scottsdale,AZ,33.4974247,-111.9262954,3.5,54,127,FALSE,full_bar,average,casual,2,,TRUE,,FALSE,,
1,Belmont,NC,35.253526,-81.0436409,1.5,3,3,TRUE,none,,,,,,,,,
1,Pittsburgh,PA,40.4636982,-79.9489828,3.5,20,88,TRUE,full_bar,loud,casual,1,FALSE,TRUE,yes,FALSE,FALSE,
1,Charlotte,NC,35.33313,-80.812935,4.5,10,60,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Matthews,NC,35.13381871,-80.71173783,3.5,3,7,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Surprise,AZ,33.639073,-112.3532051,4,50,224,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Peoria,AZ,33.7105965,-112.2658379,3,8,13,TRUE,beer_and_wine,quiet,casual,2,TRUE,,,TRUE,,
1,Wickenburg,AZ,33.965721,-112.742297,4,19,28,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,
1,Monona,WI,43.0468283,-89.3520413,3.5,9,7,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,,
1,Las Vegas,NV,36.125587,-115.211199,3.5,56,32,FALSE,none,loud,casual,1,FALSE,TRUE,,FALSE,,TRUE
1,Peoria,AZ,33.63713,-112.218148,4.5,9,32,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,,
1,Edinburgh,MLN,55.941245,-3.203845,3.5,21,59,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,outdoor,TRUE,,
1,Phoenix,AZ,33.446778,-112.056714,3,10,4,FALSE,none,,casual,1,FALSE,TRUE,,TRUE,,
1,Glendale,AZ,33.5384344,-112.1542719,3.5,29,29,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Casa Grande,AZ,32.878572,-111.7521124,4.5,77,132,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Madison,WI,43.0855462,-89.360907,4,45,38,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Phoenix,AZ,33.4790069,-112.0008134,1.5,78,337,TRUE,none,,,1,,TRUE,,,,
1,Phoenix,AZ,33.5027018,-112.082414,3.5,89,273,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Pittsburgh,PA,40.44019,-80.0028819,4.5,7,47,TRUE,none,,,1,FALSE,,,,,
0,Waxhaw,NC,35.0162066,-80.80207063,4,16,35,TRUE,none,,,2,FALSE,,,,,
1,Las Vegas,NV,36.08535,-115.207495,3,56,43,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Apache Junction,AZ,33.415764,-111.557015,2,9,12,TRUE,full_bar,loud,casual,1,FALSE,FALSE,outdoor,TRUE,FALSE,
1,Las Vegas,NV,36.0947119,-115.2976559,4.5,52,177,FALSE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Montreal,QC,45.5229005,-73.5801996,3.5,7,11,TRUE,none,,,1,,,,,,
0,Mesa,AZ,33.45151,-111.8149967,1.5,3,39,TRUE,none,,,1,,,,,,
1,Lake Wylie,SC,35.1092316,-81.0406611,4,36,52,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.07244699,-115.2071428,4,204,630,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.467805,-112.029783,4,37,60,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Madison,WI,43.070715,-89.383068,3,87,101,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Peoria,AZ,33.68106,-112.239905,3.5,35,68,TRUE,full_bar,quiet,casual,1,TRUE,TRUE,no,FALSE,TRUE,
1,Litchfield Park,AZ,33.5082167,-112.3581458,3.5,22,34,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Gilbert,AZ,33.34944385,-111.8213021,4.5,73,304,TRUE,beer_and_wine,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.5104258,-112.0284918,4,25,56,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,,
1,Phoenix,AZ,33.466124,-112.015464,3.5,106,332,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,TRUE,TRUE
0,Phoenix,AZ,33.7107164,-112.1096746,4,9,94,TRUE,none,,,1,,,,,,
0,Glendale,AZ,33.5356776,-112.3416589,2.5,9,48,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Chandler,AZ,33.3191497,-111.8740975,4,161,657,TRUE,none,,,1,,,,TRUE,,
1,Mesa,AZ,33.405652,-111.875246,4,46,190,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Montreal,QC,45.51773503,-73.58518141,4,8,8,TRUE,none,,casual,1,,,,,TRUE,
0,Charlotte,NC,35.21051,-80.690262,1,3,3,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Pittsburgh,PA,40.441487,-80.0016733,3.5,102,134,TRUE,full_bar,average,dressy,3,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.6407,-112.070232,3.5,11,37,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Tempe,AZ,33.42141296,-111.9671705,3,36,40,TRUE,none,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.4938603,-112.279707,2.5,10,78,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Scottsdale,AZ,33.4972769,-111.9245142,4.5,15,56,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Laval,QC,45.5616302,-73.7433243,4,4,9,TRUE,none,quiet,casual,1,FALSE,,,TRUE,,
1,Edinburgh,EDH,55.9400591,-3.2034756,3.5,36,68,TRUE,full_bar,average,,1,,FALSE,outdoor,TRUE,,
1,Las Vegas,NV,36.2402412,-115.0647517,3.5,13,30,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,,
0,Montreal,QC,45.5685574,-73.726826,4.5,3,7,TRUE,none,,,2,,,,TRUE,,
0,Middleton,WI,43.1106368,-89.5095358,3.5,18,5,TRUE,none,,casual,2,TRUE,TRUE,,FALSE,,
0,Henderson,NV,35.9967217,-115.1246448,2.5,3,41,TRUE,none,,,1,,,,,,
0,Montreal,QC,45.499504,-73.566752,2.5,3,43,TRUE,none,,,1,,,,FALSE,,
1,Las Vegas,NV,36.17409732,-115.1451099,3.5,271,903,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
0,Peoria,AZ,33.611202,-112.240062,3.5,33,53,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Huntersville,NC,35.3863672,-80.7845089,3.5,3,21,TRUE,none,,,2,,,,,,
0,Henderson,NV,36.0421488,-115.1012787,3,11,99,TRUE,none,,,1,,,,,,
0,Montreal,QC,45.5158552,-73.5766557,4,6,5,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.1214517,-115.1695978,3,1872,3102,TRUE,full_bar,very_loud,dressy,3,FALSE,TRUE,yes,FALSE,FALSE,
1,Mesa,AZ,33.380894,-111.806864,2.5,30,65,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Las Vegas,NV,36.03933562,-115.1912003,3,41,289,TRUE,none,,,1,,,,TRUE,,
1,Las Vegas,NV,36.1564508,-115.2072046,3.5,195,802,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Pittsburgh,PA,40.4824569,-79.951507,4.5,58,164,TRUE,full_bar,average,,2,,,no,FALSE,,
0,Carnegie,PA,40.408291,-80.084938,5,5,9,TRUE,none,,,2,,,,,,
0,Madison,WI,43.0639733,-89.4189097,4.5,47,46,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,33.479778,-112.069072,3.5,22,87,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Las Vegas,NV,36.1609889,-115.3335538,5,25,38,TRUE,none,,,2,,,,,,
1,Fort McDowell,AZ,33.5823384,-111.6801411,3,18,40,TRUE,full_bar,loud,casual,3,,FALSE,,TRUE,,
1,Phoenix,AZ,33.44717325,-112.0739784,4,4,13,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Chandler,AZ,33.3371216,-111.8758755,4,93,225,TRUE,none,,,1,,TRUE,,,,
1,Scottsdale,AZ,33.506771,-111.92834,3,10,18,FALSE,none,average,casual,2,,,,TRUE,TRUE,
0,Las Vegas,NV,36.1716577,-115.1463616,4,25,34,FALSE,none,,,2,,,,,,
1,Goodyear,AZ,33.45772934,-112.3938217,4,38,51,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Gilbert,AZ,33.2899714,-111.7208086,2,58,70,TRUE,none,average,casual,1,TRUE,FALSE,,FALSE,,
1,Phoenix,AZ,33.65591254,-111.9281088,3.5,57,334,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Scottsdale,AZ,33.72979,-111.83618,3.5,26,37,TRUE,full_bar,average,casual,2,TRUE,TRUE,,TRUE,,
0,Charlotte,NC,35.1743999,-80.9041817,4.5,8,5,TRUE,none,,,,,,,,,
1,Las Vegas,NV,36.0574572,-115.120315,3.5,45,235,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,TRUE
1,Phoenix,AZ,33.5534301,-112.1097168,2,5,54,FALSE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Phoenix,AZ,33.5093372,-112.0608177,3.5,6,10,TRUE,none,,,2,TRUE,,,,,
1,Las Vegas,NV,36.125964,-115.1976,3,487,3889,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,TRUE
